MESS_DATUM;V_N
2023070509;7
2023070510;2
2023070511;5
2023070512;6
2023070513;8
2023070514;8
2023070515;8
2023070516;8
2023070517;7
2023070518;8
2023070519;8
2023070520;8
2023070521;7
2023070522;8
2023070523;4
2023070600;7
2023070601;5
2023070602;3
2023070603;0
2023070604;0
2023070605;0
2023070606;0
2023070607;2
2023070608;1
2023070609;7
2023070610;4
2023070611;8
2023070612;4
2023070613;5
2023070614;8
2023070615;8
2023070616;2
2023070617;5
2023070618;8
2023070619;6
2023070620;2
2023070621;3
2023070622;4
2023070623;0
2023070700;0
2023070701;0
2023070702;0
2023070703;3
2023070704;1
2023070705;0
2023070706;0
2023070707;0
2023070708;0
2023070709;0
2023070710;0
2023070711;1
2023070712;0
2023070713;0
2023070714;0
2023070715;0
2023070716;0
2023070717;0
2023070718;0
2023070719;0
2023070720;0
2023070721;0
2023070722;0
2023070723;0
2023070800;0
2023070801;0
2023070802;0
2023070803;0
2023070804;0
2023070805;0
2023070806;0
2023070807;0
2023070808;0
2023070809;0
2023070810;0
2023070811;0
2023070812;0
2023070813;0
2023070814;0
2023070815;0
2023070816;0
2023070817;0
2023070818;0
2023070819;0
2023070820;0
2023070821;0
2023070822;7
2023070823;7
2023070900;8
2023070901;8
2023070902;2
2023070903;6
2023070904;0
2023070905;0
2023070906;0
2023070907;4
2023070908;3
2023070909;3
2023070910;1
2023070911;0
2023070912;0
2023070913;6
2023070914;5
2023070915;2
2023070916;1
2023070917;7
2023070918;8
2023070919;8
2023070920;8
2023070921;8
2023070922;7
2023070923;8
2023071000;8
2023071001;7
2023071002;8
2023071003;8
2023071004;7
2023071005;7
2023071006;7
2023071007;8
2023071008;7
2023071009;8
2023071010;7
2023071011;7
2023071012;3
2023071013;5
2023071014;2
2023071015;6
2023071016;5
2023071017;0
2023071018;5
2023071019;0
2023071020;1
2023071021;7
2023071022;5
2023071023;8
2023071100;7
2023071101;7
2023071102;6
2023071103;7
2023071104;4
2023071105;8
2023071106;6
2023071107;5
2023071108;7
2023071109;6
2023071110;7
2023071111;8
2023071112;7
2023071113;4
2023071114;7
2023071115;7
2023071116;6
2023071117;8
2023071118;8
2023071119;8
2023071120;6
2023071121;7
2023071122;4
2023071123;7
2023071200;8
2023071201;8
2023071202;8
2023071203;7
2023071204;8
2023071205;8
2023071206;8
2023071207;8
2023071208;7
2023071209;7
2023071210;7
2023071211;7
2023071212;6
2023071213;7
2023071214;7
2023071215;8
2023071216;8
2023071217;8
2023071218;8
2023071219;8
2023071220;7
2023071221;7
2023071222;8
2023071223;8
2023071300;7
2023071301;3
2023071302;0
2023071303;0
2023071304;0
2023071305;0
2023071306;7
2023071307;8
2023071308;7
2023071309;6
2023071310;5
2023071311;3
2023071312;3
2023071313;7
2023071314;7
2023071315;8
2023071316;8
2023071317;7
2023071318;1
2023071319;2
2023071320;8
2023071321;0
2023071322;0
2023071323;1
2023071400;0
2023071401;0
2023071402;0
2023071403;0
2023071404;0
2023071405;0
2023071406;7
2023071407;0
2023071408;0
2023071409;0
2023071410;5
2023071411;6
2023071412;6
2023071413;7
2023071414;7
2023071415;8
2023071416;7
2023071417;8
2023071418;8
2023071419;8
2023071420;8
2023071421;8
2023071422;8
2023071423;8
2023071500;8
2023071501;8
2023071502;8
2023071503;8
2023071504;7
2023071505;3
2023071506;6
2023071507;6
2023071508;0
2023071509;0
2023071510;0
2023071511;6
2023071512;6
2023071513;8
2023071514;8
2023071515;7
2023071516;7
2023071517;8
2023071518;8
2023071519;8
2023071520;6
2023071521;5
2023071522;7
2023071523;8
2023071600;8
2023071601;8
2023071602;8
2023071603;8
2023071604;8
2023071605;5
2023071606;3
2023071607;0
2023071608;4
2023071609;7
2023071610;6
2023071611;7
2023071612;8
2023071613;5
2023071614;7
2023071615;7
2023071616;3
2023071617;8
2023071618;8
2023071619;7
2023071620;8
2023071621;8
2023071622;8
2023071623;8
2023071700;8
2023071701;8
2023071702;8
2023071703;8
2023071704;8
2023071705;8
2023071706;8
2023071707;2
2023071708;5
2023071709;4
2023071710;5
2023071711;7
2023071712;7
2023071713;8
2023071714;8
2023071715;8
2023071716;8
2023071717;8
2023071718;8
2023071719;7
2023071720;3
2023071721;1
2023071722;0
2023071723;0
2023071800;0
2023071801;3
2023071802;3
2023071803;1
2023071804;3
2023071805;8
2023071806;8
2023071807;8
2023071808;7
2023071809;8
2023071810;6
2023071811;4
2023071812;7
2023071813;7
2023071814;7
2023071815;8
2023071816;8
2023071817;8
2023071818;8
2023071819;8
2023071820;8
2023071821;8
2023071822;8
2023071823;8
2023071900;8
2023071901;8
2023071902;8
2023071903;8
2023071904;8
2023071905;8
2023071906;8
2023071907;8
2023071908;8
2023071909;8
2023071910;7
2023071911;7
2023071912;8
2023071913;8
2023071914;8
2023071915;7
2023071916;6
2023071917;8
2023071918;7
2023071919;8
2023071920;8
2023071921;8
2023071922;8
2023071923;7
2023072000;8
2023072001;8
2023072002;8
2023072003;8
2023072004;8
2023072005;5
2023072006;1
2023072007;4
2023072008;4
2023072009;4
2023072010;4
2023072011;7
2023072012;7
2023072013;7
2023072014;4
2023072015;0
2023072016;5
2023072017;1
2023072018;0
2023072019;4
2023072020;8
2023072021;8
2023072022;0
2023072023;8
2023072100;8
2023072101;4
2023072102;1
2023072103;8
2023072104;8
2023072105;3
2023072106;7
2023072107;7
2023072108;7
2023072109;7
2023072110;5
2023072111;7
2023072112;5
2023072113;8
2023072114;5
2023072115;6
2023072116;5
2023072117;8
2023072118;8
2023072119;8
2023072120;8
2023072121;8
2023072122;8
2023072123;8
2023072200;8
2023072201;3
2023072202;0
2023072203;6
2023072204;6
2023072205;7
2023072206;4
2023072207;5
2023072208;3
2023072209;7
2023072210;7
2023072211;7
2023072212;8
2023072213;8
2023072214;8
2023072215;8
2023072216;8
2023072217;8
2023072218;7
2023072219;8
2023072220;8
2023072221;7
2023072222;8
2023072223;7
2023072300;7
2023072301;8
2023072302;8
2023072303;8
2023072304;8
2023072305;8
2023072306;8
2023072307;7
2023072308;7
2023072309;8
2023072310;8
2023072311;7
2023072312;7
2023072313;8
2023072314;8
2023072315;8
2023072316;8
2023072317;8
2023072318;8
2023072319;7
2023072320;8
2023072321;8
2023072322;8
2023072323;8
2023072400;7
2023072401;8
2023072402;7
2023072403;6
2023072404;7
2023072405;8
2023072406;8
2023072407;8
2023072408;8
2023072409;7
2023072410;7
2023072411;8
2023072412;8
2023072413;5
2023072414;3
2023072415;7
2023072416;8
2023072417;8
2023072418;8
2023072419;7
2023072420;8
2023072421;7
2023072422;7
2023072423;8
2023072500;1
2023072501;0
2023072502;1
2023072503;0
2023072504;5
2023072505;3
2023072506;1
2023072507;4
2023072508;7
2023072509;7
2023072510;7
2023072511;6
2023072512;8
2023072513;2
2023072514;7
2023072515;5
2023072516;5
2023072517;3
2023072518;2
2023072519;0
2023072520;0
2023072521;3
2023072522;5
2023072523;0
2023072600;3
2023072601;7
2023072602;8
2023072603;7
2023072604;8
2023072605;8
2023072606;8
2023072607;7
2023072608;4
2023072609;4
2023072610;6
2023072611;7
2023072612;5
2023072613;8
2023072614;7
2023072615;8
2023072616;8
2023072617;7
2023072618;8
2023072619;4
2023072620;4
2023072621;7
2023072622;8
2023072623;6
2023072700;8
2023072701;8
2023072702;7
2023072703;0
2023072704;8
2023072705;8
2023072706;7
2023072707;8
2023072708;8
2023072709;8
2023072710;8
2023072711;8
2023072712;8
2023072713;8
2023072714;8
2023072715;7
2023072716;7
2023072717;7
2023072718;8
2023072719;8
2023072720;8
2023072721;7
2023072722;8
2023072723;8
2023072800;8
2023072801;8
2023072802;8
2023072803;8
2023072804;8
2023072805;8
2023072806;8
2023072807;8
2023072808;8
2023072809;8
2023072810;8
2023072811;8
2023072812;8
2023072813;8
2023072814;8
2023072815;8
2023072816;5
2023072817;7
2023072818;5
2023072819;6
2023072820;8
2023072821;7
2023072822;7
2023072823;8
2023072900;7
2023072901;7
2023072902;8
2023072903;8
2023072904;7
2023072905;8
2023072906;7
2023072907;8
2023072908;7
2023072909;8
2023072910;8
2023072911;7
2023072912;6
2023072913;5
2023072914;7
2023072915;5
2023072916;3
2023072917;7
2023072918;8
2023072919;8
2023072920;3
2023072921;0
2023072922;7
2023072923;6
2023073000;8
2023073001;7
2023073002;4
2023073003;0
2023073004;0
2023073005;2
2023073006;6
2023073007;7
2023073008;8
2023073009;6
2023073010;7
2023073011;7
2023073012;8
2023073013;8
2023073014;8
2023073015;6
2023073016;8
2023073017;7
2023073018;7
2023073019;8
2023073020;8
2023073021;7
2023073022;8
2023073023;8
2023073100;8
2023073101;8
2023073102;8
2023073103;8
2023073104;8
2023073105;8
2023073106;8
2023073107;7
2023073108;7
2023073109;8
2023073110;7
2023073111;7
2023073112;8
2023073113;7
2023073114;8
2023073115;8
2023073116;7
2023073117;7
2023073118;8
2023073119;8
2023073120;7
2023073121;8
2023073122;8
2023073123;7
2023080100;8
2023080101;8
2023080102;8
2023080103;8
2023080104;7
2023080105;8
2023080106;8
2023080107;8
2023080108;7
2023080109;7
2023080110;7
2023080111;7
2023080112;8
2023080113;6
2023080114;7
2023080115;5
2023080116;7
2023080117;7
2023080118;7
2023080119;6
2023080120;7
2023080121;5
2023080122;7
2023080123;8
2023080200;8
2023080201;7
2023080202;8
2023080203;7
2023080204;8
2023080205;7
2023080206;7
2023080207;8
2023080208;8
2023080209;7
2023080210;8
2023080211;8
2023080212;8
2023080213;8
2023080214;7
2023080215;8
2023080216;8
2023080217;8
2023080218;8
2023080219;7
2023080220;8
2023080221;7
2023080222;7
2023080223;8
2023080300;8
2023080301;8
2023080302;8
2023080303;8
2023080304;8
2023080305;7
2023080306;7
2023080307;7
2023080308;8
2023080309;7
2023080310;7
2023080311;8
2023080312;7
2023080313;7
2023080314;7
2023080315;5
2023080316;5
2023080317;7
2023080318;0
2023080319;7
2023080320;7
2023080321;7
2023080322;4
2023080323;4
2023080400;7
2023080401;5
2023080402;7
2023080403;8
2023080404;8
2023080405;4
2023080406;8
2023080407;8
2023080408;7
2023080409;7
2023080410;7
2023080411;7
2023080412;7
2023080413;4
2023080414;7
2023080415;8
2023080416;3
2023080417;3
2023080418;0
2023080419;8
2023080420;7
2023080421;1
2023080422;0
2023080423;0
2023080500;4
2023080501;8
2023080502;8
2023080503;8
2023080504;8
2023080505;7
2023080506;7
2023080507;4
2023080508;0
2023080509;7
2023080510;8
2023080511;2
2023080512;5
2023080513;7
2023080514;7
2023080515;7
2023080516;7
2023080517;8
2023080518;8
2023080519;8
2023080520;8
2023080521;8
2023080522;8
2023080523;8
2023080600;7
2023080601;8
2023080602;8
2023080603;8
2023080604;8
2023080605;8
2023080606;8
2023080607;8
2023080608;8
2023080609;8
2023080610;8
2023080611;7
2023080612;8
2023080613;8
2023080614;8
2023080615;8
2023080616;8
2023080617;8
2023080618;8
2023080619;8
2023080620;8
2023080621;8
2023080622;8
2023080623;8
2023080700;8
2023080701;8
2023080702;8
2023080703;8
2023080704;7
2023080705;8
2023080706;7
2023080707;7
2023080708;7
2023080709;8
2023080710;7
2023080711;7
2023080712;7
2023080713;7
2023080714;7
2023080715;6
2023080716;7
2023080717;6
2023080718;7
2023080719;8
2023080720;8
2023080721;8
2023080722;8
2023080723;7
2023080800;7
2023080801;7
2023080802;7
2023080803;5
2023080804;8
2023080805;3
2023080806;7
2023080807;4
2023080808;2
2023080809;8
2023080810;8
2023080811;8
2023080812;8
2023080813;5
2023080814;8
2023080815;8
2023080816;7
2023080817;8
2023080818;6
2023080819;0
2023080820;1
2023080821;6
2023080822;1
2023080823;2
2023080900;6
2023080901;6
2023080902;1
2023080903;8
2023080904;8
2023080905;8
2023080906;7
2023080907;7
2023080908;6
2023080909;6
2023080910;6
2023080911;4
2023080912;7
2023080913;7
2023080914;7
2023080915;7
2023080916;6
2023080917;1
2023080918;4
2023080919;0
2023080920;0
2023080921;0
2023080922;1
2023080923;1
2023081000;3
2023081001;0
2023081002;2
2023081003;3
2023081004;7
2023081005;7
2023081006;5
2023081007;7
2023081008;6
2023081009;5
2023081010;5
2023081011;3
2023081012;2
2023081013;5
2023081014;4
2023081015;3
2023081016;3
2023081017;0
2023081018;0
2023081019;5
2023081020;4
2023081021;0
2023081022;0
2023081023;0
2023081100;0
2023081101;0
2023081102;7
2023081103;8
2023081104;8
2023081105;8
2023081106;8
2023081107;8
2023081108;8
2023081109;8
2023081110;8
2023081111;8
2023081112;8
2023081113;5
2023081114;3
2023081115;3
2023081116;3
2023081117;7
2023081118;8
2023081119;8
2023081120;8
2023081121;8
2023081122;8
2023081123;8
2023081200;8
2023081201;8
2023081202;8
2023081203;8
2023081204;8
2023081205;8
2023081206;8
2023081207;8
2023081208;8
2023081209;8
2023081210;7
2023081211;8
2023081212;8
2023081213;7
2023081214;8
2023081215;8
2023081216;8
2023081217;8
2023081218;7
2023081219;3
2023081220;0
2023081221;0
2023081222;0
2023081223;0
2023081300;5
2023081301;7
2023081302;5
2023081303;8
2023081304;0
2023081305;7
2023081306;7
2023081307;5
2023081308;2
2023081309;7
2023081310;2
2023081311;6
2023081312;5
2023081313;6
2023081314;8
2023081315;8
2023081316;8
2023081317;8
2023081318;8
2023081319;5
2023081320;1
2023081321;0
2023081322;0
2023081323;0
2023081400;0
2023081401;0
2023081402;5
2023081403;1
2023081404;8
2023081405;7
2023081406;7
2023081407;8
2023081408;8
2023081409;8
2023081410;7
2023081411;8
2023081412;7
2023081413;3
2023081414;3
2023081415;8
2023081416;7
2023081417;8
2023081418;7
2023081419;6
2023081420;1
2023081421;3
2023081422;7
2023081423;0
2023081500;7
2023081501;3
2023081502;7
2023081503;5
2023081504;8
2023081505;7
2023081506;8
2023081507;8
2023081508;8
2023081509;8
2023081510;2
2023081511;6
2023081512;7
2023081513;4
2023081514;7
2023081515;3
2023081516;7
2023081517;8
2023081518;8
2023081519;8
2023081520;8
2023081521;8
2023081522;7
2023081523;0
2023081600;2
2023081601;6
2023081602;2
2023081603;2
2023081604;3
2023081605;4
2023081606;0
2023081607;4
2023081608;6
2023081609;5
2023081610;4
2023081611;3
2023081612;5
2023081613;6
2023081614;8
2023081615;8
2023081616;8
2023081617;8
2023081618;8
2023081619;5
2023081620;8
2023081621;8
2023081622;8
2023081623;6
2023081700;7
2023081701;8
2023081702;8
2023081703;8
2023081704;8
2023081705;8
2023081706;8
2023081707;7
2023081708;8
2023081709;7
2023081710;8
2023081711;7
2023081712;8
2023081713;8
2023081714;7
2023081715;8
2023081716;8
2023081717;8
2023081718;7
2023081719;8
2023081720;8
2023081721;8
2023081722;8
2023081723;8
2023081800;8
2023081801;8
2023081802;8
2023081803;7
2023081804;7
2023081805;8
2023081806;8
2023081807;8
2023081808;8
2023081809;7
2023081810;8
2023081811;5
2023081812;1
2023081813;4
2023081814;1
2023081815;2
2023081816;3
2023081817;0
2023081818;7
2023081819;0
2023081820;0
2023081821;8
2023081822;8
2023081823;8
2023081900;8
2023081901;8
2023081902;8
2023081903;8
2023081904;2
2023081905;5
2023081906;5
2023081907;0
2023081908;2
2023081909;7
2023081910;8
2023081911;3
2023081912;8
2023081913;8
2023081914;8
2023081915;7
2023081916;8
2023081917;7
2023081918;8
2023081919;8
2023081920;8
2023081921;6
2023081922;7
2023081923;0
2023082000;0
2023082001;0
2023082002;1
2023082003;0
2023082004;3
2023082005;6
2023082006;8
2023082007;7
2023082008;5
2023082009;1
2023082010;1
2023082011;4
2023082012;2
2023082013;7
2023082014;7
2023082015;3
2023082016;0
2023082017;0
2023082018;0
2023082019;8
2023082020;1
2023082021;4
2023082022;0
2023082023;2
2023082100;0
2023082101;0
2023082102;0
2023082103;3
2023082104;1
2023082105;1
2023082106;0
2023082107;0
2023082108;7
2023082109;6
2023082110;1
2023082111;2
2023082112;0
2023082113;1
2023082114;1
2023082115;0
2023082116;0
2023082117;0
2023082118;0
2023082119;5
2023082120;2
2023082121;3
2023082122;0
2023082123;6
2023082200;7
2023082201;8
2023082202;8
2023082203;8
2023082204;8
2023082205;8
2023082206;8
2023082207;1
2023082208;8
2023082209;7
2023082210;5
2023082211;8
2023082212;7
2023082213;2
2023082214;4
2023082215;5
2023082216;3
2023082217;0
2023082218;0
2023082219;0
2023082220;0
2023082221;0
2023082222;0
2023082223;0
2023082300;0
2023082301;5
2023082302;0
2023082303;1
2023082304;0
2023082305;3
2023082306;1
2023082308;5
2023082309;3
2023082310;3
2023082311;1
2023082312;3
2023082313;3
2023082314;5
2023082315;7
2023082316;8
2023082317;8
2023082318;8
2023082319;8
2023082320;8
2023082321;8
2023082322;7
2023082323;8
2023082400;7
2023082401;8
2023082402;7
2023082403;8
2023082404;8
2023082405;8
2023082406;6
2023082407;1
2023082408;0
2023082409;0
2023082410;5
2023082411;2
2023082412;2
2023082413;4
2023082414;6
2023082415;8
2023082416;8
2023082417;8
2023082418;8
2023082419;8
2023082420;8
2023082421;8
2023082422;8
2023082423;6
2023082500;0
2023082501;8
2023082502;8
2023082503;4
2023082504;1
2023082505;2
2023082506;8
2023082507;7
2023082508;8
2023082509;8
2023082510;8
2023082511;8
2023082512;8
2023082513;8
2023082514;8
2023082515;8
2023082516;8
2023082517;8
2023082518;7
2023082519;8
2023082520;8
2023082521;8
2023082522;8
2023082523;7
2023082600;3
2023082601;0
2023082602;8
2023082603;6
2023082604;7
2023082605;7
2023082606;6
2023082607;6
2023082608;5
2023082609;8
2023082610;8
2023082611;7
2023082612;5
2023082613;8
2023082614;2
2023082615;1
2023082616;3
2023082617;2
2023082618;3
2023082619;7
2023082620;6
2023082621;8
2023082622;4
2023082623;7
2023082700;8
2023082701;7
2023082702;8
2023082703;8
2023082704;8
2023082705;7
2023082706;8
2023082707;7
2023082708;8
2023082709;5
2023082710;8
2023082711;5
2023082712;8
2023082713;8
2023082714;7
2023082715;1
2023082716;5
2023082717;7
2023082718;8
2023082719;5
2023082720;0
2023082721;0
2023082722;0
2023082723;0
2023082800;0
2023082801;1
2023082802;4
2023082803;7
2023082804;7
2023082805;7
2023082806;4
2023082807;0
2023082808;4
2023082809;7
2023082810;7
2023082811;7
2023082812;6
2023082813;6
2023082814;6
2023082815;7
2023082816;8
2023082817;8
2023082818;1
2023082819;3
2023082820;1
2023082821;7
2023082822;7
2023082823;8
2023082900;6
2023082901;8
2023082902;1
2023082903;7
2023082904;8
2023082905;8
2023082906;8
2023082907;7
2023082908;8
2023082909;8
2023082910;8
2023082911;8
2023082912;8
2023082913;7
2023082914;8
2023082915;8
2023082916;7
2023082917;8
2023082918;8
2023082919;8
2023082920;8
2023082921;8
2023082922;8
2023082923;8
2023083000;8
2023083001;8
2023083002;7
2023083003;8
2023083004;8
2023083005;8
2023083006;8
2023083007;8
2023083008;0
2023083009;4
2023083010;8
2023083011;7
2023083012;7
2023083013;7
2023083014;7
2023083015;8
2023083016;8
2023083017;8
2023083018;8
2023083019;7
2023083020;7
2023083021;8
2023083022;8
2023083023;7
2023083100;8
2023083101;8
2023083102;8
2023083103;8
2023083104;6
2023083105;0
2023083106;0
2023083107;6
2023083108;0
2023083109;6
2023083110;5
2023083111;6
2023083112;6
2023083113;8
2023083114;6
2023083115;7
2023083116;8
2023083117;8
2023083118;7
2023083119;0
2023083120;7
2023083121;0
2023083122;2
2023083123;3
2023090100;7
2023090101;8
2023090102;7
2023090103;7
2023090104;1
2023090105;6
2023090106;7
2023090107;5
2023090108;5
2023090109;0
2023090110;4
2023090111;7
2023090112;7
2023090113;1
2023090114;4
2023090115;4
2023090116;5
2023090117;0
2023090118;0
2023090119;0
2023090120;0
2023090121;0
2023090122;0
2023090123;0
2023090200;0
2023090201;0
2023090202;2
2023090203;0
2023090204;0
2023090205;0
2023090206;0
2023090207;0
2023090208;0
2023090209;4
2023090210;3
2023090211;0
2023090212;1
2023090213;0
2023090214;4
2023090215;0
2023090216;2
2023090217;0
2023090218;0
2023090219;5
2023090220;8
2023090221;8
2023090222;8
2023090223;8
2023090300;8
2023090301;8
2023090302;8
2023090303;8
2023090304;8
2023090305;7
2023090306;2
2023090307;7
2023090308;8
2023090309;6
2023090310;7
2023090311;8
2023090312;8
2023090313;8
2023090314;8
2023090315;8
2023090316;8
2023090317;8
2023090318;8
2023090319;7
2023090320;8
2023090321;1
2023090322;0
2023090323;0
2023090400;0
2023090401;3
2023090402;0
2023090403;0
2023090404;1
2023090405;0
2023090406;0
2023090407;0
2023090408;0
2023090409;0
2023090410;2
2023090411;7
2023090412;0
2023090413;0
2023090414;0
2023090415;0
2023090416;0
2023090417;0
2023090418;0
2023090419;0
2023090420;3
2023090421;8
2023090422;1
2023090423;0
2023090500;4
2023090501;8
2023090502;8
2023090503;8
2023090504;8
2023090505;4
2023090506;0
2023090507;5
2023090508;5
2023090509;5
2023090510;5
2023090511;2
2023090512;4
2023090513;0
2023090514;0
2023090515;0
2023090516;0
2023090517;3
2023090518;1
2023090519;8
2023090520;4
2023090521;8
2023090522;2
2023090523;8
2023090600;0
2023090601;0
2023090602;0
2023090603;0
2023090604;0
2023090605;0
2023090606;0
2023090607;0
2023090608;0
2023090609;0
2023090610;0
2023090611;0
2023090612;0
2023090613;0
2023090614;0
2023090615;0
2023090616;0
2023090617;0
2023090618;4
2023090619;0
2023090620;0
2023090621;0
2023090622;0
2023090623;2
2023090700;4
2023090701;8
2023090702;8
2023090703;8
2023090704;8
2023090705;8
2023090706;8
2023090707;8
2023090708;2
2023090709;8
2023090710;8
2023090711;8
2023090712;6
2023090713;1
2023090714;2
2023090715;5
2023090716;0
2023090717;0
2023090718;0
2023090719;0
2023090720;0
2023090721;0
2023090722;8
2023090723;0
2023090800;0
2023090801;0
2023090802;0
2023090803;0
2023090804;0
2023090805;0
2023090806;0
2023090807;0
2023090808;0
2023090809;0
2023090810;0
2023090811;0
2023090812;0
2023090813;0
2023090814;0
2023090815;0
2023090816;0
2023090817;0
2023090818;0
2023090819;8
2023090820;8
2023090821;7
2023090822;1
2023090823;1
2023090900;6
2023090901;7
2023090902;4
2023090903;2
2023090904;7
2023090905;5
2023090906;5
2023090907;0
2023090908;0
2023090909;0
2023090910;3
2023090911;2
2023090912;0
2023090913;0
2023090914;0
2023090915;0
2023090916;0
2023090917;5
2023090918;2
2023090919;0
2023090920;0
2023090921;0
2023090922;0
2023090923;0
2023091000;0
2023091001;0
2023091002;0
2023091003;0
2023091004;2
2023091005;8
2023091006;8
2023091007;8
2023091008;8
2023091009;8
2023091010;5
2023091011;0
2023091012;0
2023091013;0
2023091014;0
2023091015;0
2023091016;7
2023091017;3
2023091018;8
2023091019;8
2023091020;8
2023091021;5
2023091022;7
2023091023;8
2023091100;8
2023091101;8
2023091102;3
2023091103;1
2023091104;0
2023091105;0
2023091106;0
2023091107;5
2023091108;0
2023091109;0
2023091110;6
2023091111;8
2023091112;7
2023091113;7
2023091114;0
2023091115;0
2023091116;0
2023091117;0
2023091118;8
2023091119;8
2023091120;8
2023091121;8
2023091122;8
2023091123;8
2023091200;8
2023091201;8
2023091202;8
2023091203;8
2023091204;8
2023091205;8
2023091206;7
2023091207;8
2023091208;8
2023091209;8
2023091210;7
2023091211;8
2023091212;8
2023091213;7
2023091214;7
2023091215;5
2023091216;6
2023091217;2
2023091218;8
2023091219;8
2023091220;7
2023091221;8
2023091222;7
2023091223;8
2023091300;8
2023091301;8
2023091302;8
2023091303;7
2023091304;7
